id	Protein IDs	Majority Protein IDs	Protein Descriptions	Proteins	Peptides	Razor + unique Peptides	Unique Peptides	Peptides run01	Peptides run02	Peptides run03	Peptides run04	Peptides run05	Peptides run06	Razor + unique Peptides run01	Razor + unique Peptides run02	Razor + unique Peptides run03	Razor + unique Peptides run04	Razor + unique Peptides run05	Razor + unique Peptides run06	Unique Peptides run01	Unique Peptides run02	Unique Peptides run03	Unique Peptides run04	Unique Peptides run05	Unique Peptides run06	Sequence Coverage [%]	Mol. Weight [kDa]	Sequence Length	PEP	Sequence Coverage run01 [%]	Sequence Coverage run02 [%]	Sequence Coverage run03 [%]	Sequence Coverage run04 [%]	Sequence Coverage run05 [%]	Sequence Coverage run06 [%]	Intensity	Intensity run01	Intensity run02	Intensity run03	Intensity run04	Intensity run05	Intensity run06
3336	YNL050C	YNL050C	>YNL050C YNL050C SGDID:S000004995, Chr XIV from 534874-534079,534982-534966, reverse complement, Uncharacterized ORF, Putative protein of unknown function; YNL050c is not an essential gene	1	5	5	5	5	5	5	4	5	3	5	5	5	4	5	3	5	5	5	4	5	3	20.4	31.437	270	3.58E-22	20.4	20.4	20.4	16.3	20.4	13	3772600000	414500000	699000000	1073800000	359850000	724810000	500620000
3337	YNL051W	YNL051W	>YNL051W COG5 SGDID:S000004996, Chr XIV from 532659-533870, Verified ORF, Component of the conserved oligomeric Golgi complex (Cog1p through Cog8p), a cytosolic tethering complex that functions in protein trafficking to mediate fusion of transport vesicle	1	14	14	14	9	10	10	12	9	7	9	10	10	12	9	7	9	10	10	12	9	7	40.7	45.604	403	6.66E-146	27.8	32.3	28.8	35.5	25.6	22.1	3949100000	353700000	641910000	648680000	696600000	663670000	944580000
3338	YNL052W	YNL052W	>YNL052W COX5A SGDID:S000004997, Chr XIV from 531725-532186, Verified ORF, Subunit Va of cytochrome c oxidase, which is the terminal member of the mitochondrial inner membrane electron transport chain; predominantly expressed during aerobic growth while i	1	5	3	3	5	5	5	5	5	4	3	3	3	3	3	2	3	3	3	3	3	2	29.4	17.14	153	4.94E-58	29.4	29.4	29.4	29.4	29.4	24.2	6323300000	721580000	903730000	1217600000	1148400000	1256500000	1075500000
3339	YNL054W	YNL054W	>YNL054W VAC7 SGDID:S000004999, Chr XIV from 526086-529583, Verified ORF, Integral vacuolar membrane protein involved in vacuole inheritance and morphology; activates Fab1p kinase activity under basal conditions and also after hyperosmotic shock	1	2	2	2	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	3.9	128.14	1165	4.44E-24	2.2	1.6	0	1.6	2.2	2.2	143960000	7016300	15532000	NA	26054000	52183000	43173000
3340	YNL054W-B	YNL054W-B	>YNL054W-B YNL054W-B SGDID:S000007385, Chr XIV from 519456-520760,520762-524706, pseudogene, TyB Gag-Pol protein; proteolytically processed to make the Gag, RT, PR, and IN proteins that are required for retrotransposition	1	46	1	1	41	42	41	41	44	39	1	1	1	1	1	1	1	1	1	1	1	1	33.1	198.2	1749	0	31	31.7	30.5	29.7	32.4	28.6	161090000	29375000	23800000	32662000	7724600	28052000	39482000
3341	YNL055C	YNL055C	>YNL055C POR1 SGDID:S000005000, Chr XIV from 518845-517994, reverse complement, Verified ORF, Mitochondrial porin (voltage-dependent anion channel), outer membrane protein required for the maintenance of mitochondrial osmotic stability and mitochondrial m	1	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	56.5	30.428	283	0	56.5	56.5	56.5	56.5	56.5	56.5	58635000000	12144000000	9726100000	7703400000	11974000000	7895700000	9191800000
3342	YNL056W	YNL056W	>YNL056W OCA2 SGDID:S000005001, Chr XIV from 517249-517842, Verified ORF, Putative protein with similarity to predicted tyrosine phosphatases Oca1p and Siw14p; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YNL056W is not an es	1	2	2	2	1	2	1	1	1	2	1	2	1	1	1	2	1	2	1	1	1	2	9.6	22.472	197	0.0018068	4.1	9.6	4.1	4.1	4.1	9.6	474010000	44596000	151470000	53557000	58586000	75147000	90651000
3343	YNL058C	YNL058C	>YNL058C YNL058C SGDID:S000005003, Chr XIV from 516713-515763, reverse complement, Uncharacterized ORF, Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the vacuole; YNL058C is not an essential gene	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2.8	35.046	316	0.00045819	2.8	2.8	2.8	2.8	2.8	2.8	234410000	41469000	4019700	93652000	50536000	25580000	19152000
3344	YNL059C	YNL059C	>YNL059C ARP5 SGDID:S000005004, Chr XIV from 514935-512668, reverse complement, Verified ORF, Nuclear actin-related protein involved in chromatin remodeling, component of chromatin-remodeling enzyme complexes	1	17	17	17	17	15	14	17	14	15	17	15	14	17	14	15	17	15	14	17	14	15	27.7	87.559	755	1.37E-138	27.7	25.3	21.6	27.7	22.6	25.6	13952000000	1672900000	1941000000	2842200000	1566500000	2832000000	3097000000
3345	YNL061W	YNL061W	>YNL061W NOP2 SGDID:S000005005, Chr XIV from 510540-512396, Verified ORF, Probable RNA m(5)C methyltransferase, essential for processing and maturation of 27S pre-rRNA and large ribosomal subunit biogenesis; localized to the nucleolus; constituent of 66S 	1	20	20	20	15	14	16	18	19	18	15	14	16	18	19	18	15	14	16	18	19	18	40.1	69.811	618	1.53E-272	29.6	30.7	32	38.2	37.7	37.2	35789000000	4795300000	4777700000	5607900000	4987600000	9290900000	6329500000
3346	YNL062C	YNL062C	>YNL062C GCD10 SGDID:S000005006, Chr XIV from 510212-508776, reverse complement, Verified ORF, Subunit of tRNA (1-methyladenosine) methyltransferase with Gcd14p, required for the modification of the adenine at position 58 in tRNAs, especially tRNAi-Met; f	1	11	11	11	9	10	9	9	10	10	9	10	9	9	10	10	9	10	9	9	10	10	29.3	54.389	478	2.04E-172	21.5	27.8	24.9	20.9	27.8	27.8	13635000000	1665600000	2849600000	1570800000	1482600000	1368200000	4698100000
3347	YNL063W	YNL063W	>YNL063W MTQ1 SGDID:S000005007, Chr XIV from 507758-508702, Verified ORF, S-adenosylmethionine-dependent methyltransferase; methylates translational release factor Mrf1p; similar to E.coli PrmC; is not an essential gene	1	1	1	1	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	1	0	3.2	35.87	314	0.0035755	3.2	0	3.2	0	3.2	0	74305000	31987000	NA	24897000	NA	17420000	NA
3348	YNL064C	YNL064C	>YNL064C YDJ1 SGDID:S000005008, Chr XIV from 507097-505868, reverse complement, Verified ORF, Protein chaperone involved in regulation of the HSP90 and HSP70 functions; involved in protein translocation across membranes; member of the DnaJ family	1	18	18	18	18	17	18	18	18	18	18	17	18	18	18	18	18	17	18	18	18	18	53.3	44.67	409	0	53.3	50.9	53.3	53.3	53.3	53.3	1.2898E+11	18232000000	20822000000	22620000000	18849000000	21811000000	26643000000
3349	YNL066W	YNL066W	>YNL066W SUN4 SGDID:S000005010, Chr XIV from 501515-502777, Verified ORF, Cell wall protein related to glucanases, possibly involved in cell wall septation; member of the SUN family	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	8.3	43.442	420	4.73E-27	8.3	8.3	8.3	8.3	8.3	8.3	999640000	145260000	148830000	146050000	138230000	228750000	192520000
3350	YNL067W	YNL067W	>YNL067W RPL9B SGDID:S000005011, Chr XIV from 499681-500256, Verified ORF, Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl9Ap and has similarity to E. coli L6 and rat L9 ribosomal proteins	1	16	3	3	15	16	14	14	14	16	3	3	3	3	3	3	3	3	3	3	3	3	91.1	21.657	191	0	89.5	91.1	88	88	88	91.1	25969000000	3942400000	5073500000	5288900000	2178200000	5199200000	4286400000
3351	YNL068C	YNL068C	>YNL068C FKH2 SGDID:S000005012, Chr XIV from 498289-495701, reverse complement, Verified ORF, Forkhead family transcription factor with a major role in the expression of G2/M phase genes; positively regulates transcriptional elongation; negative role in c	1	6	6	6	3	2	3	5	3	5	3	2	3	5	3	5	3	2	3	5	3	5	8.2	94.373	862	1.25E-15	3.9	2.7	3.9	7.1	3.9	7	938140000	97047000	154750000	140020000	201720000	144460000	200150000
3352	YNL069C	YNL069C	>YNL069C RPL16B SGDID:S000005013, Chr XIV from 494524-493956,495001-494974, reverse complement, Verified ORF, N-terminally acetylated protein component of the large (60S) ribosomal subunit, binds to 5.8 S rRNA; has similarity to Rpl16Ap, E. coli L13 and r	1	16	16	9	16	15	15	16	16	16	16	15	15	16	16	16	9	8	8	9	9	9	62.6	22.249	198	2.13E-162	62.6	59.1	59.1	62.6	62.6	62.6	77895000000	11735000000	13641000000	14803000000	15148000000	11409000000	11159000000
3353	YNL070W	YNL070W	>YNL070W TOM7 SGDID:S000005014, Chr XIV from 493366-493548, Verified ORF, Component of the TOM (translocase of outer membrane) complex responsible for recognition and initial import steps for all mitochondrially directed proteins; promotes assembly and st	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	21.7	6.8699	60	0.00018978	21.7	21.7	21.7	21.7	21.7	21.7	2362300000	558290000	619400000	458680000	131780000	303820000	290330000
3354	YNL071W	YNL071W	>YNL071W LAT1 SGDID:S000005015, Chr XIV from 491523-492971, Verified ORF, Dihydrolipoamide acetyltransferase component (E2) of pyruvate dehydrogenase complex, which catalyzes the oxidative decarboxylation of pyruvate to acetyl-CoA	1	21	21	21	21	20	21	21	20	21	21	20	21	21	20	21	21	20	21	21	20	21	39.6	51.817	482	7.29E-210	39.6	38.4	39.6	39.6	39.4	39.6	67254000000	8353500000	12274000000	9453300000	8701400000	12308000000	16164000000
3355	YNL072W	YNL072W	>YNL072W RNH201 SGDID:S000005016, Chr XIV from 490317-491240, Verified ORF, Ribonuclease H2 catalytic subunit, removes RNA primers during Okazaki fragment synthesis and errant ribonucleotides misincorporated during DNA replication; homolog of RNAse HI; re	1	4	4	4	3	3	4	2	2	3	3	3	4	2	2	3	3	3	4	2	2	3	15.6	34.875	307	9.58E-21	12.7	13.7	15.6	10.7	7.5	10.4	804870000	100680000	75565000	223240000	52598000	120940000	231850000
3356	YNL073W	YNL073W	>YNL073W MSK1 SGDID:S000005017, Chr XIV from 488386-490116, Verified ORF, Mitochondrial lysine-tRNA synthetase, required for import of both aminoacylated and deacylated forms of tRNA(Lys) into mitochondria and for aminoacylation of mitochondrially encoded	1	13	13	13	5	10	8	9	9	8	5	10	8	9	9	8	5	10	8	9	9	8	28.5	66.127	576	2.16E-45	12.3	22.7	19.6	19.4	18.2	16.8	1799300000	171610000	275320000	214510000	260830000	437710000	439330000
3357	YNL074C	YNL074C	>YNL074C MLF3 SGDID:S000005018, Chr XIV from 488124-486766, reverse complement, Verified ORF, Serine-rich protein of unknown function, predicted to be palmitoylated; overproduction suppresses the growth inhibition caused by exposure to the immunosuppressa	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5.8	49.21	452	1.41E-23	5.8	5.8	5.8	5.8	5.8	5.8	2134700000	209150000	638430000	241420000	150650000	352030000	542990000
3358	YNL075W	YNL075W	>YNL075W IMP4 SGDID:S000005019, Chr XIV from 485607-486479, Verified ORF, Component of the SSU processome, which is required for pre-18S rRNA processing; interacts with Mpp10p; member of a superfamily of proteins that contain a sigma(70)-like motif and as	1	6	6	6	6	5	6	5	5	5	6	5	6	5	5	5	6	5	6	5	5	5	18.3	33.482	290	1.07E-51	18.3	15.5	18.3	15.5	15.5	15.5	6495100000	871810000	1011700000	1099800000	837420000	1014000000	1660400000
3359	YNL076W	YNL076W	>YNL076W MKS1 SGDID:S000005020, Chr XIV from 483556-485310, Verified ORF, Pleiotropic negative transcriptional regulator involved in Ras-CAMP and lysine biosynthetic pathways and nitrogen regulation; involved in retrograde (RTG) mitochondria-to-nucleus si	1	6	6	6	5	6	5	6	5	4	5	6	5	6	5	4	5	6	5	6	5	4	14.7	65.642	584	1.37E-65	11.3	14.7	11.6	14.7	11.6	8.2	1466100000	149770000	315410000	190500000	229200000	277030000	304220000
3360	YNL077W	YNL077W	>YNL077W APJ1 SGDID:S000005021, Chr XIV from 481391-482977, Verified ORF, Putative chaperone of the HSP40 (DNAJ) family; overexpression interferes with propagation of the [Psi+] prion; the authentic, non-tagged protein is detected in highly purified mitoc	1	3	3	3	3	3	2	2	1	1	3	3	2	2	1	1	3	3	2	2	1	1	6.6	58.888	528	4.03E-14	6.6	6.6	4.4	4.7	2.5	2.5	568560000	77321000	227190000	96383000	48584000	36523000	82553000
3361	YNL078W	YNL078W	>YNL078W NIS1 SGDID:S000005022, Chr XIV from 479768-480991, Verified ORF, Protein localized in the bud neck at G2/M phase; physically interacts with septins; possibly involved in a mitotic signaling network	1	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	5.4	45.908	407	1.24E-05	2	5.4	5.4	5.4	5.4	5.4	237920000	22597000	43915000	48279000	19189000	50048000	53894000
3362	YNL079C	YNL079C	>YNL079C TPM1 SGDID:S000005023, Chr XIV from 479165-478566, reverse complement, Verified ORF, Major isoform of tropomyosin; binds to and stabilizes actin cables and filaments, which direct polarized cell growth and the distribution of several organelles; 	1	12	12	12	12	11	12	11	11	10	12	11	12	11	11	10	12	11	12	11	11	10	67.3	23.54	199	0	67.3	62.3	67.3	63.8	62.8	60.3	66222000000	7046500000	12521000000	9616300000	9269900000	10257000000	17512000000
3363	YNL080C	YNL080C	>YNL080C EOS1 SGDID:S000005024, Chr XIV from 478032-476932, reverse complement, Verified ORF, Protein involved in N-glycosylation; deletion mutation confers sensitivity to exidative stress and shows synthetic lethality with mutations in the spindle checkp	1	4	4	3	4	1	3	3	3	3	4	1	3	3	3	3	3	0	2	2	2	2	11.2	41.673	366	4.33E-47	11.2	1.9	6.6	9.3	6.6	6.6	1336600000	134080000	185700000	213920000	201860000	225690000	375370000
3364	YNL082W	YNL082W	>YNL082W PMS1 SGDID:S000005026, Chr XIV from 473391-476012, Verified ORF, ATP-binding protein required for mismatch repair in mitosis and meiosis; functions as a heterodimer with Mlh1p, binds double- and single-stranded DNA via its N-terminal domain, simi	1	1	1	1	0	0	1	1	1	0	0	0	1	1	1	0	0	0	1	1	1	0	1.5	99.354	873	0.0010439	0	0	1.5	1.5	1.5	0	29157000	NA	NA	11844000	4584500	12728000	NA
3365	YNL083W	YNL083W	>YNL083W SAL1 SGDID:S000005027, Chr XIV from 471377-472861, Verified ORF, ADP/ATP transporter; member of the Ca2+-binding subfamily of mitochondrial carriers, with two EF-hand motifs; transport activity of either Sal1p or Pet9p is critical for viability; 	1	5	5	5	4	3	5	5	4	3	4	3	5	5	4	3	4	3	5	5	4	3	9.7	55.746	494	1.48E-11	7.7	5.9	9.7	9.7	7.7	5.9	1196600000	103900000	282790000	169940000	119230000	169870000	350860000
3366	YNL084C	YNL084C	>YNL084C END3 SGDID:S000005028, Chr XIV from 471102-470053, reverse complement, Verified ORF, EH domain-containing protein involved in endocytosis, actin cytoskeletal organization and cell wall morphogenesis; forms a complex with Sla1p and Pan1p	1	11	11	11	9	9	10	10	9	8	9	9	10	10	9	8	9	9	10	10	9	8	33.2	40.297	349	3.25E-125	28.4	28.9	30.4	31.2	28.4	26.1	13340000000	1761100000	2124000000	2172600000	1588900000	3741600000	1951500000
3367	YNL085W	YNL085W	>YNL085W MKT1 SGDID:S000005029, Chr XIV from 467131-469623, Verified ORF, Protein that forms a complex with Pbp1p that may mediate posttranscriptional regulation of HO; involved in propagation of M2 dsRNA satellite of L-A virus; allelic variation affects 	1	18	18	18	15	14	18	15	18	18	15	14	18	15	18	18	15	14	18	15	18	18	25.2	94.493	830	1.06E-178	21.7	21.2	25.2	22.2	25.2	25.2	29901000000	3590500000	4056200000	5825400000	3573300000	6222400000	6633100000
3368	YNL087W	YNL087W	>YNL087W TCB2 SGDID:S000005031, Chr XIV from 462411-465947, Verified ORF, Bud-specific protein with a potential role in membrane trafficking; GFP-fusion protein migrates from the cell surface to intracellular vesicles near vacuole; contains 3 calcium and 	1	33	32	32	25	31	24	27	26	25	24	30	23	26	25	24	24	30	23	26	25	24	29.6	132.51	1178	1.55E-167	23.3	27.3	21.6	24.2	23.3	23.1	16944000000	1745500000	3427900000	2252200000	2216800000	3578200000	3723900000
3369	YNL088W	YNL088W	>YNL088W TOP2 SGDID:S000005032, Chr XIV from 457704-461990, Verified ORF, Topoisomerase II, relieves torsional strain in DNA by cleaving and re-sealing the phosphodiester backbone of both positively and negatively supercoiled DNA; cleaves complementary st	1	32	32	32	26	25	24	23	25	24	26	25	24	23	25	24	26	25	24	23	25	24	23.6	164.21	1428	2.24E-176	18.5	18.4	17.4	16.7	17.6	17.2	9172600000	943580000	1583600000	1191600000	1156900000	1800300000	2496600000
3370	YNL090W	YNL090W	>YNL090W RHO2 SGDID:S000005034, Chr XIV from 456565-457143, Verified ORF, Non-essential small GTPase of the Rho/Rac subfamily of Ras-like proteins, involved in the establishment of cell polarity and in microtubule assembly	1	5	4	4	5	4	5	5	5	5	4	3	4	4	4	4	4	3	4	4	4	4	34.9	21.479	192	3.21E-23	34.9	22.4	34.9	34.9	34.9	34.9	1375700000	209310000	174450000	227090000	142420000	275370000	347090000
3371	YNL091W	YNL091W	>YNL091W NST1 SGDID:S000005035, Chr XIV from 452408-456130, Verified ORF, Protein of unknown function, mediates sensitivity to salt stress; interacts physically with the splicing factor Msl1p and also displays genetic interaction with MSL1	1	9	9	9	3	5	5	6	6	6	3	5	5	6	6	6	3	5	5	6	6	6	9.2	141.51	1240	1.26E-28	2.7	6.2	6	6.3	5.4	7	2133600000	259050000	445720000	153570000	314740000	310830000	649730000
3372	YNL096C	YNL096C	>YNL096C RPS7B SGDID:S000005040, Chr XIV from 443826-443398,444315-444172, reverse complement, Verified ORF, Protein component of the small (40S) ribosomal subunit, nearly identical to Rps7Ap; interacts with Kti11p; deletion causes hypersensitivity to zym	1	17	8	8	15	16	17	16	16	15	7	8	8	8	7	7	7	8	8	8	7	7	86.3	21.634	190	1.69E-166	77.9	81.1	86.3	81.1	83.2	77.9	76313000000	15411000000	10393000000	10954000000	14190000000	17298000000	8067200000
3373	YNL097C	YNL097C	>YNL097C PHO23 SGDID:S000005041, Chr XIV from 442358-441366, reverse complement, Verified ORF, Probable component of the Rpd3 histone deacetylase complex, involved in transcriptional regulation of PHO5; C-terminus has similarity to human candidate tumor s	1	5	5	5	3	4	4	4	4	4	3	4	4	4	4	4	3	4	4	4	4	4	21.8	37.024	330	2.50E-34	13	19.7	19.7	17.6	19.7	19.7	612270000	52963000	102500000	92461000	74229000	109480000	180630000
3374	YNL098C	YNL098C	>YNL098C RAS2 SGDID:S000005042, Chr XIV from 440570-439602, reverse complement, Verified ORF, GTP-binding protein that regulates the nitrogen starvation response, sporulation, and filamentous growth; farnesylation and palmitoylation required for activity 	1	15	15	14	13	11	13	13	15	15	13	11	13	13	15	15	12	10	12	12	14	14	63.7	34.705	322	0	61.5	53.7	59.9	59.9	63.7	63.7	22012000000	2683000000	3190600000	3043100000	3002700000	4770100000	5322000000
3375	YNL100W	YNL100W	>YNL100W AIM37 SGDID:S000005044, Chr XIV from 437613-438317, Verified ORF, Putative protein of unknown function; non-tagged protein is detected in purified mitochondria; null mutant is viable and displays reduced respiratory growth and reduced frequency o	1	8	8	7	8	6	8	7	8	7	8	6	8	7	8	7	7	6	7	6	7	6	33.8	26.959	234	3.74E-50	33.8	26.1	33.8	28.6	33.8	29.5	6898600000	885030000	1664700000	807350000	894270000	1189000000	1458200000
3376	YNL102W	YNL102W	>YNL102W POL1 SGDID:S000005046, Chr XIV from 430087-434493, Verified ORF, Catalytic subunit of the DNA polymerase I alpha-primase complex, required for the initiation of DNA replication during mitotic DNA synthesis and premeiotic DNA synthesis	1	21	21	21	17	19	17	18	15	18	17	19	17	18	15	18	17	19	17	18	15	18	16.6	166.81	1468	1.31E-106	13.2	15.3	13.6	14.6	12	14.2	8703700000	1194500000	1674900000	1482600000	895290000	1135400000	2320900000
3377	YNL103W	YNL103W	>YNL103W MET4 SGDID:S000005047, Chr XIV from 427735-429753, Verified ORF, Leucine-zipper transcriptional activator, responsible for the regulation of the sulfur amino acid pathway, requires different combinations of the auxiliary factors Cbf1p, Met28p, Me	1	2	2	2	1	0	1	1	2	1	1	0	1	1	2	1	1	0	1	1	2	1	3.6	74.301	672	4.01E-32	2.1	0	1.5	1.5	3.6	2.1	177630000	30750000	NA	16779000	33914000	32738000	63448000
3378	YNL104C	YNL104C	>YNL104C LEU4 SGDID:S000005048, Chr XIV from 426754-424895, reverse complement, Verified ORF, Alpha-isopropylmalate synthase (2-isopropylmalate synthase); the main isozyme responsible for the first step in the leucine biosynthesis pathway	1	11	8	8	11	11	11	11	11	11	8	8	8	8	8	8	8	8	8	8	8	8	22.6	68.408	619	0	22.6	22.6	22.6	22.6	22.6	22.6	33392000000	4592700000	3156000000	7137500000	4247500000	7368700000	6889900000
3379	YNL106C	YNL106C	>YNL106C INP52 SGDID:S000005050, Chr XIV from 424495-420944, reverse complement, Verified ORF, Polyphosphatidylinositol phosphatase, dephosphorylates a number of phosphatidylinositols (PIs) to PI; involved in endocytosis; hyperosmotic stress causes transl	1	8	8	8	5	4	6	6	6	6	5	4	6	6	6	6	5	4	6	6	6	6	8.9	133.33	1183	8.74E-44	5.9	4.6	7	7	6.8	7	1639600000	117880000	859850000	131970000	138590000	125560000	265730000
3380	YNL107W	YNL107W	>YNL107W YAF9 SGDID:S000005051, Chr XIV from 420098-420778, Verified ORF, Subunit of both the NuA4 histone H4 acetyltransferase complex and the SWR1 complex, may function to antagonize silencing near telomeres; interacts directly with Swc4p, has homology 	1	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	2	2	1	2	2	2	10.6	25.981	226	4.98E-07	10.6	10.6	4.4	10.6	10.6	10.6	784760000	105910000	110790000	76839000	136050000	140250000	214920000
3381	YNL108C	YNL108C	>YNL108C YNL108C SGDID:S000005052, Chr XIV from 419826-419014, reverse complement, Uncharacterized ORF, Putative protein of unknown function with similarity to Tfc7p and prokaryotic phosphotransfer enzymes; null mutant shows alterations in glucose metabol	1	11	11	11	9	9	8	10	11	10	9	9	8	10	11	10	9	9	8	10	11	10	60.7	30.748	270	1.92E-62	48.5	51.1	34.4	56.3	60.7	53	7426700000	632060000	1084800000	1067100000	994260000	2103000000	1545400000
